time_const,time_lin,time_NN,loss_const,loss_lin,loss_NN,loss_const_val,loss_lin_val,loss_NN_val,BS_const,BS_lin,BS_NN,MSE11_const_val,MSE12_const_val,MSE13_const_val,MSE11_lin_val,MSE12_lin_val,MSE13_lin_val,MSE11_NN_val,MSE12_NN_val,MSE13_NN_val
22.6,22.56,36.739999999999995,4164.427184672746,3951.3696951028805,3906.328576605876,1421.0638561484645,1370.4892425191003,1360.2795386526516,0.7471684335316116,0.6972948975223274,0.6790394981238836,0.17602447221919093,0.10347679412622063,0.07546984732912713,0.1440216069597925,0.09120810089353737,0.05616932119515024,0.13650878089294702,0.08790456443712331,0.04889274297546847
23.62,24.63,37.05,4346.508088868276,4153.08981087155,4088.5267671347456,1429.0276729916163,1374.573354982537,1353.1119647005771,0.7380670520923651,0.6839508913306318,0.6621727314816643,0.17294853931075185,0.08364344213341009,0.09103629813731173,0.14699318886607113,0.06764744914753545,0.08158291083663194,0.1362533034733291,0.0601693912399674,0.07684936335584075
22.93,22.48,37.25,4288.6761522605875,4129.248093040286,4078.1200033779155,1362.1589360321861,1314.3558336645046,1308.1820392228292,0.7554003727251576,0.6819950525326566,0.6708108808037521,0.18707832262675977,0.09965970062043787,0.08863189218526,0.15081553532942238,0.08312068025143277,0.06987565273982548,0.14687153293999514,0.08070745403096645,0.06645458611817333
22.49,22.1,37.51,4205.765510982054,4052.488652199972,3997.328343337367,1455.4569746673603,1404.975158381178,1383.6830164111614,0.7469356819875196,0.7083688945937582,0.6849852232662337,0.17612292027867057,0.09049915026213357,0.0867677784738588,0.15749360704533874,0.08002354162562124,0.07892587957780109,0.14856827509722884,0.07478227486872435,0.07406478318793125
22.56,22.24,36.7,4252.626181535196,4094.7762828783166,4024.863551663743,1406.2245122108118,1350.7150202323094,1338.0850638719508,0.7677240891270464,0.7041179709033535,0.68615957749012,0.18812372982392694,0.10283059622103106,0.08636904815030615,0.16188714555136144,0.09077352393107743,0.07273863363727232,0.15259387306780645,0.08688841552646173,0.06587027936297392
22.15,22.43,37.14,4288.474161367633,4112.170459019699,4056.136624949854,1364.4248091510858,1306.0255742724419,1292.6178616914176,0.7515821387972013,0.6953555639882937,0.6700667198665237,0.18604074519958017,0.08566836117570224,0.10390688323152544,0.16460119217622457,0.06921804708231122,0.09754953832710084,0.1547719327848415,0.0625972285948567,0.0929490814423459
21.85,21.6,35.38,4262.947248545935,4090.062993653898,4039.507577258703,1501.2873867961,1442.727433316475,1427.8599130687028,0.8444474662336106,0.7658095966176828,0.7412407858827046,0.2085297991547029,0.11563740460014058,0.0932207318113922,0.1860779000527144,0.10680729665303405,0.07977530764514841,0.1833223670029131,0.10518038579407814,0.07814927676192256
22.25,21.93,36.77,4187.948319470559,4035.475516202848,3983.5588984772826,1447.0322217741034,1374.2690177554728,1358.6219608138526,0.7606654343526504,0.6839045752459915,0.6621596556037312,0.1775706123257591,0.0922018294181386,0.0869017110141854,0.15093066028509203,0.07717912606681944,0.07528457839196388,0.14306897593095316,0.0729020666754119,0.07057646609557514
22.23,22.4,36.91,4310.330541749404,4169.880566336026,4091.8713257630934,1428.6239598090774,1364.5133199778602,1351.0953722791874,0.7429440440238488,0.6762931022141567,0.6580772141915923,0.17537058873699113,0.09496979768137014,0.08169896105136809,0.15098834276133097,0.08324440896281093,0.06946556409937385,0.14176382447336366,0.0785262686650043,0.06360046895319066
22.46,22.06,35.64,4147.538040206258,4003.037663957591,3964.790280519524,1301.2731784213088,1244.1757564461084,1225.935526469538,0.7613885694784521,0.6974927530978207,0.6828556683966847,0.18686238847434442,0.10337985301976994,0.084578117443459,0.16225741601851956,0.09330510770189661,0.07045251461841338,0.15924430773194073,0.0919409254853789,0.06753809157279038
